date,n,tgp_a,cp_a,NGF1_lag12,NGF1_lag6,NGF1_lag3,NGF1_lag2,NGF1_lag1,NGF2_lag12,NGF2_lag6,NGF2_lag3,NGF2_lag2,NGF2_lag1,IR1_lag12,IR1_lag6,IR1_lag3,IR1_lag2,IR1_lag1,HPISTB_lag12,HPISTB_lag6,HPISTB_lag3,HPISTB_lag2,HPISTB_lag1,HPIWA_lag12,HPIWA_lag6,HPIWA_lag3,HPIWA_lag2,HPIWA_lag1,FRM15_lag12,FRM15_lag6,FRM15_lag3,FRM15_lag2,FRM15_lag1,FRM30_lag12,FRM30_lag6,FRM30_lag3,FRM30_lag2,FRM30_lag1,ARM5_lag12,ARM5_lag6,ARM5_lag3,ARM5_lag2,ARM5_lag1
2018-01-01,0.527027027027027,0.12475296651012092,0.5349153704641592,0.4846604619096863,0.3733195449844881,0.40847983453981385,0.452947259565667,0.4334016393442623,0.11336032388663968,0.2550607287449393,0.10509554140127389,0.4171974522292994,0.6305732484076433,0.8108108108108087,0.41666666666667296,0.3941605839416091,0.3617021276595753,0.32653061224490093,0.5454623322332257,0.6517474615108191,0.674327157384469,0.6811099161291335,0.6809980355617619,0.5033279692765489,0.5754846293823579,0.5876366115802417,0.5916763671801176,0.591871871932888,0.4331210191082801,0.30573248407643316,0.33757961783439483,0.3694267515923565,0.4585987261146496,0.5347222222222224,0.34722222222222215,0.36111111111111105,0.3333333333333332,0.3958333333333334,0.3472222222222223,0.3333333333333334,0.35416666666666663,0.43055555555555547,0.5347222222222224
2018-02-01,0.5675675675675675,0.11812533036040736,0.45255939292309216,0.36642537056187524,0.4581178903826267,0.452947259565667,0.42812823164426056,0.4477459016393443,1,0.21862348178137653,0.4171974522292994,0.6305732484076433,0.37898089171974525,0.8108108108108087,0.3863636363636381,0.3722627737226302,0.34042553191489383,0.340136054421769,0.5754502518417478,0.6791950808141629,0.7088561316391216,0.7135425813268778,0.7110544513561975,0.5297369941513171,0.5993935662407793,0.6191437347592471,0.621151635799618,0.6212439133242141,0.41401273885350315,0.2547770700636942,0.3694267515923565,0.4585987261146496,0.5732484076433121,0.513888888888889,0.2777777777777776,0.3333333333333332,0.3958333333333334,0.5069444444444446,0.31944444444444453,0.30555555555555564,0.43055555555555547,0.5347222222222224,0.5694444444444445
2018-03-01,0.8344594594594594,0.22206986070032778,0.5737509524701712,0.5098241985522234,0.44674250258531545,0.42812823164426056,0.4426059979317477,0.33572404371584696,0.044534412955465584,0.04048582995951417,0.6305732484076433,0.37898089171974525,0.14012738853503184,0.8108108108108087,0.3636363636363646,0.35036496350365137,0.3546099290780115,0.306122448979594,0.6121780983884336,0.7105277258804246,0.7412898069712086,0.7439177829328859,0.7421137382906285,0.5629444448541959,0.6271910442384964,0.6487668348920839,0.6509094125014623,0.6511071995953459,0.4267515923566879,0.26114649681528646,0.4585987261146496,0.5732484076433121,0.7197452229299363,0.49999999999999967,0.28472222222222227,0.3958333333333334,0.5069444444444446,0.6805555555555557,0.3333333333333334,0.3472222222222223,0.5347222222222224,0.5694444444444445,0.6597222222222222
2018-04-01,0.6858108108108109,0,0.6069481548684578,0.5391244398483281,0.40847983453981385,0.4426059979317477,0.3295415374008962,0.35826502732240445,0.09716599190283401,0.13360323886639677,0.37898089171974525,0.14012738853503184,0.10509554140127389,0.8918918918918934,0.40909090909091156,0.3649635036496338,0.31914893617021234,0.2517006802721121,0.6454080790177944,0.743197074873989,0.7716659546306514,0.7753064923793013,0.766332357991233,0.592452229764365,0.6564577409998799,0.6786738600102922,0.6811648854731853,0.6763638173135289,0.35031847133757954,0.33757961783439483,0.5732484076433121,0.7197452229299363,0.751592356687898,0.4236111111111112,0.36111111111111105,0.5069444444444446,0.6805555555555557,0.7083333333333335,0.29166666666666674,0.35416666666666663,0.5694444444444445,0.6597222222222222,0.6666666666666669
2018-05-01,0.6114864864864865,0.34900535691053897,0.7143272534630133,0.468459152016546,0.452947259565667,0.3295415374008962,0.35229231299551883,0.36851092896174864,0.22267206477732793,0.5303643724696356,0.14012738853503184,0.10509554140127389,0.05732484076433121,0.8918918918918934,0.3863636363636381,0.3284671532846725,0.2624113475177317,0.19727891156463026,0.6739789007167258,0.7770064282558847,0.8030556416967966,0.7997819807760678,0.7799839862263799,0.6174340064344671,0.6877051638822275,0.7090810775653762,0.7067531917229336,0.6926182852937668,0.29936305732484064,0.3694267515923565,0.7197452229299363,0.751592356687898,0.8280254777070061,0.36805555555555564,0.3333333333333332,0.6805555555555557,0.7083333333333335,0.8055555555555555,0.2569444444444443,0.43055555555555547,0.6597222222222222,0.6666666666666669,0.7222222222222225
2018-06-01,0.43243243243243246,0.6238309489420429,0.6197614444726591,0.4563943467769735,0.42812823164426056,0.35229231299551883,0.36263357462943807,0.4330601092896175,0.1659919028340081,0.8016194331983806,0.10509554140127389,0.05732484076433121,0.21337579617834396,0.8648648648648716,0.3636363636363646,0.2700729927007324,0.20567375886525108,0.19727891156463026,0.706611733357881,0.8087641509929985,0.8275318923969763,0.813578401571179,0.7869564985365026,0.6466509345927749,0.7170840929478198,0.7347977204924063,0.7232211253649595,0.7039015651517296,0.28662420382165593,0.4585987261146496,0.751592356687898,0.8280254777070061,0.8535031847133755,0.3194444444444443,0.3958333333333334,0.7083333333333335,0.8055555555555555,0.7916666666666662,0.32638888888888884,0.5347222222222224,0.6666666666666669,0.7222222222222225,0.763888888888889
2018-07-01,0.581081081081081,0.6254000819307811,0.6169004670288528,0.3733195449844881,0.4426059979317477,0.36263357462943807,0.42778352292312993,0.42349726775956287,0.2550607287449393,0.4817813765182186,0.05732484076433121,0.21337579617834396,0.03184713375796178,0.9054054054054139,0.3787878787878767,0.21167883211679217,0.20567375886525108,0.17687074829932334,0.7359032890214858,0.8385072271418754,0.8413287428896892,0.8206248660787521,0.7920954630578326,0.6729811501812939,0.7467446067215546,0.7513482481078155,0.7346525855758537,0.7142206605424882,0.30573248407643316,0.5732484076433121,0.8280254777070061,0.8535031847133755,0.8407643312101911,0.34722222222222215,0.5069444444444446,0.8055555555555555,0.7916666666666662,0.784722222222222,0.3333333333333334,0.5694444444444445,0.7222222222222225,0.763888888888889,0.8125000000000002
2018-08-01,0.7432432432432432,0.4221787443338459,0.6631822006851753,0.4581178903826267,0.3295415374008962,0.42778352292312993,0.4181316787314719,0.37500000000000006,0.21862348178137653,0.17813765182186234,0.21337579617834396,0.03184713375796178,0.022292993630573247,0.8513513513513511,0.34090909090909116,0.21167883211679217,0.18439716312056958,0.18367346938776222,0.762360218992668,0.8692427194487,0.8483754268635241,0.825818335734253,0.7955794542398047,0.6967830343908198,0.7769011900510152,0.7628370421494691,0.7451071989379983,0.7233938580632782,0.2547770700636942,0.7197452229299363,0.8535031847133755,0.8407643312101911,0.8280254777070061,0.2777777777777776,0.6805555555555557,0.7916666666666662,0.784722222222222,0.7777777777777777,0.30555555555555564,0.6597222222222222,0.763888888888889,0.8125000000000002,0.8125000000000002
2018-09-01,0.49324324324324326,0.4765864445769519,0.792596249092959,0.44674250258531545,0.35229231299551883,0.4181316787314719,0.36918304033092036,0.4207650273224044,0.04048582995951417,0.13360323886639677,0.03184713375796178,0.022292993630573247,0,0.8108108108108087,0.28030303030303216,0.18978102189781332,0.19148936170213346,0.17687074829932334,0.7925619493201143,0.8932088588214833,0.8535690582726776,0.829339278992083,0.7976780337713049,0.7244560487342183,0.8024058612356794,0.773344090023225,0.754400865654204,0.7319456959184442,0.26114649681528646,0.751592356687898,0.8407643312101911,0.8280254777070061,0.7961783439490446,0.28472222222222227,0.7083333333333335,0.784722222222222,0.7777777777777777,0.7638888888888884,0.3472222222222223,0.6666666666666669,0.8125000000000002,0.8125000000000002,0.7986111111111113
2018-10-01,0.44932432432432434,0.30387839281337187,0.5627311679723769,0.40847983453981385,0.36263357462943807,0.36918304033092036,0.4153740089624267,0.45218579234972683,0.13360323886639677,0.0728744939271255,0.022292993630573247,0,0.13694267515923567,0.8918918918918934,0.2196969696969732,0.19708029197080973,0.18439716312056958,0.22448979591836635,0.82405213682871,0.906718168146027,0.8570901111923465,0.8314601165793566,0.7987007460809726,0.753591703390665,0.8188199696386095,0.7826843685899565,0.7630650125513808,0.739947349683739,0.33757961783439483,0.8280254777070061,0.8280254777070061,0.7961783439490446,0.9171974522292994,0.36111111111111105,0.8055555555555555,0.7777777777777777,0.7638888888888884,0.9027777777777775,0.35416666666666663,0.7222222222222225,0.8125000000000002,0.7986111111111113,0.8819444444444448
2018-11-01,0.5304054054054054,0.33182209177871347,0.9391053029179303,0.452947259565667,0.42778352292312993,0.4153740089624267,0.4470872113064461,0.5385928961748635,0.5303643724696356,0.27125506072874495,0,0.13694267515923567,0.10509554140127389,0.8513513513513511,0.2196969696969732,0.18978102189781332,0.23404255319148637,0.22448979591836635,0.8566411816165324,0.9136179916648164,0.8592110148343481,0.8324936760298103,0.7991995104407689,0.7846992154350476,0.8302140662620346,0.7913919700172384,0.7711717499354371,0.747691129859794,0.3694267515923565,0.8535031847133755,0.7961783439490446,0.9171974522292994,1,0.3333333333333332,0.7916666666666662,0.7638888888888884,0.9027777777777775,1,0.43055555555555547,0.763888888888889,0.7986111111111113,0.8819444444444448,1
2018-12-01,0.6790540540540541,0.41613010502776643,0.5696141682798518,0.42812823164426056,0.4181316787314719,0.4470872113064461,0.5342985177524991,1,0.8016194331983806,0.04048582995951417,0.13694267515923567,0.10509554140127389,0.4394904458598726,0.8108108108108087,0.19696969696969974,0.24087591240875708,0.23404255319148637,0.2040816326530691,0.8872526469394169,0.9187033822226817,0.8602446064756158,0.8329977304082937,0.795593422655892,0.813946599873758,0.8406345088486525,0.7995393662760679,0.7790172271440886,0.7517446131738192,0.4585987261146496,0.8407643312101911,0.9171974522292994,1,0.9745222929936306,0.3958333333333334,0.784722222222222,0.9027777777777775,1,0.9652777777777773,0.5347222222222224,0.8125000000000002,0.8819444444444448,1,0.9861111111111114
2019-01-01,0.36486486486486486,0.4586691179405922,0.08098823460797075,0.4426059979317477,0.36918304033092036,0.5342985177524991,1,0.4289617486338798,0.4817813765182186,0.02834008097165992,0.10509554140127389,0.4394904458598726,0.5477707006369427,0.8378378378378306,0.20454545454546116,0.24087591240875708,0.21276595744681495,0.21768707482993715,0.9159221819581612,0.9221510526214454,0.860748676553168,0.829353395560661,0.7942042559326936,0.8434743082205562,0.8498977993292022,0.8074241920241194,0.7831239437905876,0.7572751725046435,0.5732484076433121,0.8280254777070061,1,0.9745222929936306,0.8216560509554138,0.5069444444444446,0.7777777777777777,1,0.9652777777777773,0.784722222222222,0.5694444444444445,0.8125000000000002,1,0.9861111111111114,0.902777777777778
2019-02-01,0.2635135135135135,0.1611261533180367,0.23298549405351093,0.3295415374008962,0.4153740089624267,1,0.4236470182695622,0.38592896174863395,0.17813765182186234,0,0.4394904458598726,0.5477707006369427,0.13694267515923567,0.7702702702702664,0.19696969696969974,0.21897810218978858,0.22695035460993257,0.18367346938776222,0.9455483130482412,0.9242277543558365,0.8571042282005932,0.8279494949901439,0.7972215506674847,0.8734958649636749,0.8585336275685292,0.8115515056716002,0.7887271345055364,0.7679846117078373,0.7197452229299363,0.7961783439490446,0.9745222929936306,0.8216560509554138,0.7452229299363058,0.6805555555555557,0.7638888888888884,0.9652777777777773,0.784722222222222,0.7222222222222221,0.6597222222222222,0.7986111111111113,0.9861111111111114,0.902777777777778,0.8750000000000001
2019-03-01,0.777027027027027,0.6124079013265816,0.8001476461494326,0.35229231299551883,0.4470872113064461,0.4236470182695622,0.380213719407101,0.38524590163934425,0.13360323886639677,0.17408906882591094,0.5477707006369427,0.13694267515923567,0.2515923566878981,0.6621621621621598,0.2499999999999973,0.23357664233577105,0.19148936170213346,0.23129251700680523,0.9686494229863287,0.9252398048382654,0.855700283904771,0.8309987919023524,0.7952735212435352,0.8988863385733613,0.8666138681808916,0.8171827988670929,0.7995772179629542,0.7709212559485913,0.751592356687898,0.9171974522292994,0.8216560509554138,0.7452229299363058,0.6687898089171974,0.7083333333333335,0.9027777777777775,0.784722222222222,0.7222222222222221,0.6458333333333329,0.6666666666666669,0.8819444444444448,0.902777777777778,0.8750000000000001,0.7916666666666667
2019-04-01,0.36824324324324326,0.7525052142742416,0.589102691789986,0.36263357462943807,0.5342985177524991,0.380213719407101,0.37952430196483966,0.33401639344262296,0.0728744939271255,0.13360323886639677,0.13694267515923567,0.2515923566878981,0.1910828025477707,0.5540540540540533,0.2499999999999973,0.19708029197080973,0.24113475177305022,0.4217687074829966,0.9816711297802201,0.9257333695545384,0.8587496757891168,0.8290301011944651,0.7955694912526597,0.9152269525422144,0.8744337025435275,0.8280873002936238,0.8025524283817617,0.776944418211187,0.8280254777070061,1,0.7452229299363058,0.6687898089171974,0.5414012738853502,0.8055555555555555,1,0.7222222222222221,0.6458333333333329,0.4444444444444441,0.7222222222222225,1,0.8750000000000001,0.7916666666666667,0.7291666666666667
2019-05-01,0.5337837837837838,0.6909902705750153,0.9495093798837784,0.42778352292312993,1,0.37952430196483966,0.327817993795243,0.3043032786885247,0.27125506072874495,0.5587044534412956,0.2515923566878981,0.1910828025477707,0.13694267515923567,0.5540540540540533,0.22727272727273462,0.2481751824817535,0.43971631205673745,0.5238095238095312,0.9883219123356269,0.9221648754160928,0.856780923765205,0.8293292103350218,0.8062866554654078,0.926570031914955,0.8785269964370447,0.831077432709051,0.8086546912534947,0.7924789843021787,0.8535031847133755,0.9745222929936306,0.6687898089171974,0.5414012738853502,0.5859872611464968,0.7916666666666662,0.9652777777777773,0.6458333333333329,0.4444444444444441,0.5416666666666667,0.763888888888889,0.9861111111111114,0.7916666666666667,0.7291666666666667,0.7430555555555557
2019-06-01,0.47635135135135137,0.8081000129801795,0.8906649808148399,0.4181316787314719,0.4236470182695622,0.327817993795243,0.297828335056877,0.26297814207650283,0.04048582995951417,0.6963562753036437,0.1910828025477707,0.13694267515923567,0.445859872611465,0.5135135135135109,0.24242424242424668,0.4525547445255493,0.546099290780145,0.5578231292517062,0.9932237517402984,0.9207901908258157,0.857080042221691,0.8401600434534265,0.81864867746321,0.9369438168024803,0.8841118731918765,0.8372103011290065,0.8243932687237107,0.8086966069305168,0.8407643312101911,0.8216560509554138,0.5414012738853502,0.5859872611464968,0.4713375796178343,0.784722222222222,0.784722222222222,0.4444444444444441,0.5416666666666667,0.3958333333333334,0.8125000000000002,0.902777777777778,0.7291666666666667,0.7430555555555557,0.6250000000000001
2019-07-01,0.5135135135135135,1,0.7800832092725579,0.36918304033092036,0.380213719407101,0.297828335056877,0.25611857980006897,0.21311475409836061,0.02834008097165992,0.17408906882591094,0.13694267515923567,0.445859872611465,0.24203821656050956,0.5270270270270314,0.20454545454546116,0.5620437956204436,0.5815602836879441,0.7891156462585114,0.99654698255663,0.9237760301113206,0.8679112126727332,0.8526531801271168,0.8295243210828848,0.9461656307510828,0.8949264932846123,0.8530278145287036,0.8408238731335009,0.8228003462567338,0.8280254777070061,0.7452229299363058,0.5859872611464968,0.4713375796178343,0.2802547770700637,0.7777777777777777,0.7222222222222221,0.5416666666666667,0.3958333333333334,0.21527777777777776,0.8125000000000002,0.8750000000000001,0.7430555555555557,0.6250000000000001,0.4791666666666668
2019-08-01,0.6081081081081081,0.9844410369851061,0.7208274175796242,0.4153740089624267,0.37952430196483966,0.25611857980006897,0.20579110651499477,0.18750000000000006,0,0.31983805668016196,0.445859872611465,0.24203821656050956,0.6592356687898089,0.5135135135135109,0.25757575757575873,0.5985401459854048,0.8226950354609943,0.8231292517006863,0.9985487281998715,0.921848308992041,0.8804047384524782,0.8636441735244026,0.8405283238627309,0.9547627919307283,0.8978919792646629,0.8695408256892614,0.8551128331665795,0.8359461324582329,0.7961783439490446,0.6687898089171974,0.4713375796178343,0.2802547770700637,0.2929936305732484,0.7638888888888884,0.6458333333333329,0.3958333333333334,0.21527777777777776,0.22916666666666666,0.7986111111111113,0.7916666666666667,0.6250000000000001,0.4791666666666668,0.5347222222222224
2019-09-01,0.4527027027027027,0.572536649410502,0.8386990248991522,0.4470872113064461,0.327817993795243,0.20579110651499477,0.1799379524301965,0.20525956284153013,0.17408906882591094,0.242914979757085,0.24203821656050956,0.6592356687898089,0.12101910828025478,0.6081081081080969,0.4696969696969705,0.8467153284671584,0.8581560283687933,0.8639455782313001,0.9995242499179849,0.9221411934989423,0.8913960741706872,0.8747648874909953,0.8578690688783519,0.9628068531359348,0.9039742969650565,0.8839014511789964,0.8684312595279804,0.854830562018328,0.9171974522292994,0.5414012738853502,0.2802547770700637,0.2929936305732484,0.21656050955414005,0.9027777777777775,0.4444444444444441,0.21527777777777776,0.22916666666666666,0.11111111111111117,0.8819444444444448,0.7291666666666667,0.4791666666666668,0.5347222222222224,0.42361111111111116
2019-10-01,0.42905405405405406,0.7994770711922096,0.6384152184123533,0.5342985177524991,0.297828335056877,0.1799379524301965,0.19786280592899003,0.2206284153005465,0.13360323886639677,0.17408906882591094,0.6592356687898089,0.12101910828025478,0.27388535031847133,0.6081081081080969,0.5833333333333378,0.8832116788321197,0.9007092198581564,0.8979591836734752,1,0.9327466307360328,0.9025171344984262,0.8922895527554869,0.8742485306950095,0.9705916740645815,0.9196614330878771,0.897286675341282,0.8875636933450242,0.8720361939534923,1,0.5859872611464968,0.2929936305732484,0.21656050955414005,0.2802547770700637,1,0.5416666666666667,0.22916666666666666,0.11111111111111117,0.15277777777777787,1,0.7430555555555557,0.5347222222222224,0.42361111111111116,0.4722222222222222
2019-11-01,0.5168918918918919,0.6076312846110454,0.8304054841755167,1,0.25611857980006897,0.19786280592899003,0.21337469837986903,0.32411202185792354,0.5587044534412956,0.5668016194331984,0.12101910828025478,0.27388535031847133,0.6815286624203821,0.5675675675675738,0.6212121212121233,0.9270072992700774,0.9361702127659555,0.8503401360544224,0.9965603064338652,0.9449797780330832,0.9200423455788759,0.9088427392126358,0.893291956584203,0.9746666401689291,0.9360383342687092,0.9165150667789839,0.9049952823285514,0.8915865614019071,0.9745222929936306,0.4713375796178343,0.21656050955414005,0.2802547770700637,0.29936305732484064,0.9652777777777773,0.3958333333333334,0.11111111111111117,0.15277777777777787,0.24999999999999983,0.9861111111111114,0.6250000000000001,0.42361111111111116,0.4722222222222222,0.5069444444444446
2019-12-01,0.5472972972972973,0.5912616320295369,1,0.4236470182695622,0.20579110651499477,0.21337469837986903,0.31782144088245434,0.2038934426229509,0.6963562753036437,0.3076923076923077,0.27388535031847133,0.6815286624203821,1,0.5945945945945956,0.878787878787882,0.9635036496350387,0.8865248226950286,0.8911564625850362,0.9952352394568178,0.9557420425213167,0.9365960475947067,0.9280881444069708,0.9148505049741545,0.9802265105483665,0.9502805910112031,0.9340340828937972,0.9248023996214181,0.9138733617315636,0.8216560509554138,0.2802547770700637,0.2802547770700637,0.29936305732484064,0.27388535031847117,0.784722222222222,0.21527777777777776,0.15277777777777787,0.24999999999999983,0.18055555555555566,0.902777777777778,0.4791666666666668,0.4722222222222222,0.5069444444444446,0.5069444444444446
2020-01-01,0.4358108108108108,0.490264212653127,0.5229537743344737,0.380213719407101,0.1799379524301965,0.31782144088245434,0.19648397104446746,0.17247267759562845,0.17408906882591094,0.8380566801619433,0.6815286624203821,1,0.45222929936305734,0.5270270270270314,0.9166666666666675,0.9124087591240846,0.9290780141843916,0.9319727891156501,0.9981133084073073,0.9666313280190243,0.9558420521984521,0.9498753481160335,0.9369851086794695,0.9909927080058936,0.9635554862594197,0.9539405416434641,0.9473818866503436,0.9368220975999414,0.7452229299363058,0.2929936305732484,0.29936305732484064,0.27388535031847117,0.29936305732484064,0.7222222222222221,0.22916666666666666,0.24999999999999983,0.18055555555555566,0.22222222222222235,0.8750000000000001,0.5347222222222224,0.5069444444444446,0.5069444444444446,0.5208333333333335
2020-02-01,0.46959459459459457,0.3820768843949257,0.5401693857152808,0.37952430196483966,0.19786280592899003,0.19648397104446746,0.16477076870044813,0.053620218579234984,0.31983805668016196,0.15384615384615385,1,0.45222929936305734,0.5127388535031847,0.6216216216216175,0.9621212121212145,0.9562043795620423,0.9716312056737546,0.9591836734693958,0.9962551661002061,0.9837912948961578,0.9776299344827278,0.9722447169262197,0.9644491018202689,0.9939449159748261,0.9826253859512312,0.9766332747900396,0.9706320022436868,0.9658094125570208,0.6687898089171974,0.21656050955414005,0.27388535031847117,0.29936305732484064,0.1783439490445859,0.6458333333333329,0.11111111111111117,0.18055555555555566,0.22222222222222235,0.06249999999999988,0.7916666666666667,0.42361111111111116,0.5069444444444446,0.5208333333333335,0.37500000000000017
2020-03-01,0,0.33691706426348367,0.7453962935202392,0.327817993795243,0.21337469837986903,0.16477076870044813,0.044812133746983764,0,0.242914979757085,0.3481781376518219,0.45222929936305734,0.5127388535031847,0.5668789808917197,1,1,1,1,1,0.9965374792874846,1,1,1,1,1,1,1,1,1,0.5414012738853502,0.2802547770700637,0.29936305732484064,0.1783439490445859,0.1464968152866242,0.4444444444444441,0.15277777777777787,0.22222222222222235,0.06249999999999988,0.0208333333333335,0.7291666666666667,0.4722222222222222,0.5208333333333335,0.37500000000000017,0.3472222222222223
